                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7c40fe74f010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 5  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 21:27:51 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 21:30:52	 6290	 879	904	56	 8.44	 7	1 	0
2025-11-05 21:30:53	 6325	 1103	820	56	 282.30	 -1	0 	0
2025-11-05 21:30:54	 6360	 1028	752	56	 201.45	 -6	-5 	6
2025-11-05 21:30:55	 6395	 782	681	56	 176.84	 -3	-2 	6
2025-11-05 21:30:56	 6430	 576	617	56	 199.69	 -8	-3 	6
2025-11-05 21:30:57	 6465	 464	538	56	 203.20	 -1	-3 	6
2025-11-05 21:30:58	 6500	 299	530	56	 113.55	 -6	4 	0
2025-11-05 21:30:59	 6535	 130	687	56	 201.45	 -8	0 	0
2025-11-05 21:31:00	 6570	 96	600	56	 240.12	 0	-3 	0
2025-11-05 21:31:01	 6605	 141	541	56	 280.55	 3	-7 	0
2025-11-05 21:31:02	 6640	 199	269	16	 264.73	 1	-10 	0
2025-11-05 21:31:03	 6675	 107	2	0	 201.45	 -7	-5 	5
2025-11-05 21:31:04	 6710	 110	-48	0	 169.80	 5	-1 	5
2025-11-05 21:31:05	 6745	 72	-25	0	 169.80	 -8	1 	5
2025-11-05 21:31:06	 6780	 -199	-25	0	 240.12	 -7	-5 	5
2025-11-05 21:31:07	 6815	 -303	-153	0	 305.16	 -1	-1 	5
2025-11-05 21:31:08	 6854	 -293	-137	0	 61.17	 2	4 	5
2025-11-05 21:31:09	 6889	 -136	66	0	 50.62	 5	5 	5
2025-11-05 21:31:10	 6924	 -99	144	0	 61.17	 -2	-3 	5
2025-11-05 21:31:11	 6959	 0	136	0	 11.95	 7	1 	5
2025-11-05 21:31:12	 6994	 191	291	24	 101.60	 0	7 	0
2025-11-05 21:31:13	 7029	 123	555	56	 150.82	 -3	4 	0
2025-11-05 21:31:14	 7064	 96	604	56	 161.37	 -1	0 	0
2025-11-05 21:31:15	 7101	 132	520	56	 34.80	 3	1 	0
2025-11-05 21:31:16	 7136	 347	525	56	 345.59	 7	-2 	0
2025-11-05 21:31:17	 7171	 469	485	56	 359.65	 -6	-2 	6
2025-11-05 21:31:18	 7206	 406	527	56	 331.52	 -4	0 	0
2025-11-05 21:31:19	 7241	 292	506	56	 210.23	 -5	-5 	0
2025-11-05 21:31:20	 7276	 133	291	24	 277.03	 -4	-9 	0
2025-11-05 21:31:21	 7311	 203	161	0	 349.10	 6	-4 	5
2025-11-05 21:31:22	 7346	 589	173	0	 350.86	 15	-1 	5
2025-11-05 21:31:23	 7381	 927	224	0	 91.05	 -1	3 	5
2025-11-05 21:31:24	 7416	 857	431	0	 166.64	 -3	0 	0
2025-11-05 21:31:27	 7521	 854	294	0	 268.24	 0	-7 	0
2025-11-05 21:31:28	 7556	 713	145	0	 190.90	 -13	-3 	5
2025-11-05 21:31:29	 7591	 300	98	0	 189.14	 -14	-4 	5
2025-11-05 21:31:30	 7626	 145	59	0	 83.67	 0	4 	5
2025-11-05 21:31:31	 7661	 156	311	24	 81.91	 0	8 	0
2025-11-05 21:31:32	 7696	 302	516	56	 2.81	 7	1 	0
2025-11-05 21:31:33	 7731	 521	547	56	 41.48	 6	3 	6
2025-11-05 21:31:34	 7766	 708	642	56	 32.70	 4	1 	6
2025-11-05 21:31:35	 7801	 867	707	56	 20.39	 7	2 	6
2025-11-05 21:31:36	 7836	 1063	810	56	 92.46	 1	5 	0
2025-11-05 21:31:37	 7871	 968	919	56	 180.35	 -7	0 	0
2025-11-05 21:31:38	 7906	 728	818	56	 233.09	 -7	-6 	0
2025-11-05 21:31:39	 7941	 687	752	56	 178.59	 1	-1 	0
2025-11-05 21:31:40	 7976	 675	752	56	 189.14	 -5	-1 	0
2025-11-05 21:31:41	 8011	 743	743	56	 178.59	 0	0 	0
2025-11-05 21:31:46	 8184	 672	782	56	 131.13	 0	0 	0
2025-11-05 21:31:47	 8219	 672	813	56	 157.50	 0	1 	0
2025-11-05 21:31:48	 8264	 672	818	56	 245.39	 -1	-3 	0
2025-11-05 21:31:49	 8299	 672	752	56	 162.77	 0	-1 	0
2025-11-05 21:31:51	 8350	 672	813	56	 78.40	 0	4 	0
2025-11-05 21:31:52	 8385	 716	847	56	 357.54	 6	-1 	0
2025-11-05 21:31:53	 8420	 822	822	56	 111.80	 -2	-2 	0
2025-11-05 21:31:54	 8455	 705	822	56	 199.69	 -2	0 	0
2025-11-05 21:31:55	 8490	 672	807	56	 229.57	 -1	-3 	0
2025-11-05 21:31:56	 8525	 672	752	56	 220.78	 0	-2 	0
2025-11-05 21:31:57	 8576	 672	752	56	 41.48	 1	1 	0
2025-11-05 21:31:58	 8611	 848	885	56	 8.09	 7	3 	0
2025-11-05 21:31:59	 8646	 1094	839	56	 271.41	 3	-7 	0
2025-11-05 21:32:00	 8681	 1071	763	56	 208.12	 -3	-3 	6
2025-11-05 21:32:01	 8716	 920	723	56	 206.37	 -8	-2 	6
2025-11-05 21:32:02	 8751	 735	643	56	 194.06	 -6	-3 	6
2025-11-05 21:32:03	 8786	 493	540	56	 201.09	 -8	-4 	6
2025-11-05 21:32:04	 8821	 229	430	56	 227.46	 -7	-5 	0
2025-11-05 21:32:05	 8856	 155	268	16	 250.31	 -2	-3 	0
2025-11-05 21:32:06	 8891	 112	184	0	 209.88	 -1	-3 	5
2025-11-05 21:32:07	 8926	 -57	72	0	 216.91	 -7	-5 	5
2025-11-05 21:32:08	 8961	 -290	-97	0	 201.09	 -7	-5 	5
2025-11-05 21:32:09	 8996	 -288	-161	0	 92.11	 0	4 	5
2025-11-05 21:32:10	 9031	 -213	47	0	 49.92	 2	0 	5
2025-11-05 21:32:11	 9066	 -161	152	0	 74.53	 0	7 	5
2025-11-05 21:32:12	 9101	 -46	303	0	 86.84	 0	0 	5
2025-11-05 21:32:13	 9136	 -53	125	0	 86.84	 -1	-3 	5
2025-11-05 21:32:14	 9171	 -45	302	0	 113.20	 0	4 	5
2025-11-05 21:32:15	 9206	 -153	398	0	 178.24	 -8	1 	0
2025-11-05 21:32:16	 9241	 -428	444	0	 123.75	 -7	3 	0
2025-11-05 21:32:17	 9276	 -517	684	0	 92.11	 0	8 	0
2025-11-05 21:32:18	 9311	 -495	805	0	 99.14	 -1	5 	0
2025-11-05 21:32:19	 9346	 -497	1070	0	 74.53	 0	8 	0
2025-11-05 21:32:20	 9381	 -323	1238	0	 353.67	 7	0 	0
2025-11-05 21:32:21	 9416	 -101	1237	0	 358.95	 6	-2 	0
2025-11-05 21:32:22	 9451	 31	1273	0	 315.00	 -4	2 	0
2025-11-05 21:32:23	 9486	 3	1264	0	 286.88	 -1	2 	0
2025-11-05 21:32:24	 9521	 -25	1224	0	 297.42	 -1	-3 	0
2025-11-05 21:32:25	 9556	 -132	1295	0	 311.48	 -4	0 	0
2025-11-05 21:32:26	 9591	 -289	1295	0	 323.79	 -6	0 	0
2025-11-05 21:32:27	 9626	 -441	1295	0	 344.88	 -7	0 	0
2025-11-05 21:32:28	 9661	 -547	1245	0	 330.82	 -1	-1 	0
2025-11-05 21:32:29	 9696	 -550	1124	0	 269.30	 -1	-8 	0
2025-11-05 21:32:30	 9731	 -564	863	0	 248.20	 -2	-4 	0
2025-11-05 21:32:31	 9768	 -531	870	0	 351.91	 6	-2 	0
2025-11-05 21:32:32	 9803	 -338	863	0	 339.61	 1	0 	0
2025-11-05 21:32:33	 9838	 -294	852	0	 348.40	 0	-1 	0
2025-11-05 21:32:35	 9908	 -268	800	0	 32.34	 0	0 	0
2025-11-05 21:32:39	 10035	 -370	810	0	 174.73	 -8	0 	0
2025-11-05 21:32:40	 10070	 -613	832	0	 174.73	 0	-1 	0
2025-11-05 21:32:41	 10105	 -624	833	0	 174.73	 0	0 	0
2025-11-05 21:32:42	 10140	 -580	830	0	 174.73	 -5	0 	0
2025-11-05 21:32:43	 10175	 -510	824	0	 174.73	 4	-1 	0
2025-11-05 21:32:44	 10210	 -626	835	0	 174.73	 -5	0 	0
2025-11-05 21:32:45	 10245	 -779	831	-60	 190.55	 -4	-1 	3
2025-11-05 21:32:46	 10280	 -739	823	-104	 171.21	 3	-1 	3
2025-11-05 21:32:47	 10317	 -721	812	-104	 164.18	 0	-1 	3
2025-11-05 21:32:48	 10352	 -789	826	-104	 199.34	 -1	0 	3
2025-11-05 21:32:49	 10387	 -715	854	0	 197.58	 1	0 	3
2025-11-05 21:32:50	 10422	 -749	866	-27	 172.97	 -5	0 	3
2025-11-05 21:32:51	 10457	 -870	836	-104	 236.25	 -4	-3 	3
2025-11-05 21:32:52	 10492	 -835	879	-104	 192.30	 -2	-1 	3
2025-11-05 21:32:53	 10527	 -1001	943	-104	 109.69	 -2	0 	0
2025-11-05 21:32:54	 10562	 -976	862	-104	 206.37	 -1	-1 	0
2025-11-05 21:32:55	 10597	 -1033	740	-104	 315.35	 2	-5 	0
2025-11-05 21:32:56	 10632	 -956	509	-136	 201.09	 -4	-4 	0
2025-11-05 21:32:57	 10667	 -1195	444	-168	 180.00	 -10	-1 	0
2025-11-05 21:32:58	 10702	 -1505	464	-184	 144.84	 -8	2 	0
2025-11-05 21:32:59	 10737	 -1649	522	-184	 120.23	 0	-3 	0
2025-11-05 21:33:00	 10772	 -1591	422	-184	 23.55	 3	2 	0
2025-11-05 21:33:01	 10807	 -1468	488	-184	 334.34	 -5	2 	0
