                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x770212791010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 3  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 20:37:32 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 20:39:38	 4328	 -1869	-2972	64	 89.30	 -3	6 	0
2025-11-05 20:39:39	 4363	 -1881	-2705	64	 106.88	 -1	8 	0
2025-11-05 20:39:41	 4405	 -1916	-2604	64	 103.36	 0	1 	0
2025-11-05 20:39:42	 4440	 -1900	-2692	64	 69.96	 -1	-4 	0
2025-11-05 20:39:43	 4475	 -1907	-2665	64	 85.78	 -1	-2 	0
2025-11-05 20:39:44	 4510	 -1898	-2540	64	 85.78	 0	2 	0
2025-11-05 20:39:45	 4545	 -1930	-2656	64	 69.96	 -3	-7 	0
2025-11-05 20:39:46	 4580	 -1933	-2668	64	 69.96	 2	6 	0
2025-11-05 20:39:47	 4615	 -1864	-2506	64	 173.67	 2	-2 	0
2025-11-05 20:39:48	 4650	 -1817	-2511	64	 191.25	 2	0 	0
2025-11-05 20:39:49	 4685	 -1942	-2540	64	 187.73	 -4	2 	0
2025-11-05 20:39:50	 4720	 -2157	-2453	64	 91.05	 -4	6 	0
2025-11-05 20:39:51	 4755	 -2160	-2506	64	 62.93	 -1	-7 	0
2025-11-05 20:39:52	 4795	 -2154	-2628	64	 62.93	 1	3 	0
2025-11-05 20:39:53	 4830	 -2057	-2400	64	 62.93	 3	7 	0
2025-11-05 20:39:54	 4865	 -1936	-2273	64	 105.12	 1	-2 	0
2025-11-05 20:39:55	 4900	 -1912	-2270	64	 66.45	 1	4 	0
2025-11-05 20:39:56	 4935	 -1872	-2236	64	 87.54	 0	4 	0
2025-11-05 20:39:57	 4970	 -1874	-2026	96	 156.09	 -2	4 	0
2025-11-05 20:39:58	 5005	 -2092	-1971	32	 242.23	 -8	-2 	0
2025-11-05 20:39:59	 5040	 -2177	-2020	32	 316.05	 0	-2 	0
2025-11-05 20:40:00	 5075	 -2152	-2065	32	 328.36	 -5	2 	0
2025-11-05 20:40:01	 5110	 -2200	-2026	32	 328.36	 0	0 	0
2025-11-05 20:40:02	 5145	 -2178	-2089	32	 301.99	 1	-3 	0
2025-11-05 20:40:03	 5180	 -2149	-2148	32	 19.34	 6	-2 	0
2025-11-05 20:40:04	 5215	 -2140	-2157	32	 80.86	 0	-1 	0
2025-11-05 20:40:05	 5252	 -2115	-2182	32	 94.92	 0	-1 	0
2025-11-05 20:40:06	 5298	 -2053	-2138	32	 73.83	 1	0 	0
2025-11-05 20:40:07	 5334	 -2036	-2129	32	 354.73	 2	-1 	0
2025-11-05 20:40:08	 5369	 -2020	-2149	32	 12.30	 -7	-2 	0
2025-11-05 20:40:09	 5404	 -2125	-2127	32	 89.65	 -1	6 	0
2025-11-05 20:40:10	 5439	 -2135	-1860	32	 82.62	 -1	6 	0
2025-11-05 20:40:12	 5488	 -2128	-1745	32	 112.50	 0	0 	4
2025-11-05 20:40:13	 5523	 -2107	-1745	32	 189.84	 2	0 	4
2025-11-05 20:40:14	 5558	 -2190	-1760	32	 193.36	 -4	-1 	4
2025-11-05 20:40:15	 5593	 -2223	-1764	100	 263.67	 -1	-1 	4
2025-11-05 20:40:16	 5645	 -2222	-1694	176	 344.53	 0	0 	0
2025-11-05 20:40:17	 5680	 -2105	-1609	176	 49.57	 5	5 	0
2025-11-05 20:40:18	 5715	 -2018	-1539	176	 79.45	 0	-6 	0
2025-11-05 20:40:19	 5750	 -2173	-1686	176	 316.41	 -7	1 	0
2025-11-05 20:40:20	 5785	 -2177	-1649	176	 351.56	 0	0 	0
2025-11-05 20:40:21	 5820	 -2140	-1613	176	 70.66	 2	3 	0
2025-11-05 20:40:22	 5855	 -2128	-1489	176	 193.71	 -1	-1 	0
2025-11-05 20:40:23	 5890	 -2130	-1633	176	 258.75	 -1	-8 	0
2025-11-05 20:40:24	 5925	 -2158	-1776	84	 241.17	 -1	-1 	4
2025-11-05 20:40:25	 5960	 -2190	-1916	32	 290.39	 1	-6 	0
2025-11-05 20:40:26	 5995	 -2074	-2016	32	 0.70	 7	-1 	0
2025-11-05 20:40:27	 6030	 -1826	-1980	96	 81.56	 3	1 	0
2025-11-05 20:40:28	 6065	 -1839	-1859	96	 72.77	 -2	0 	0
2025-11-05 20:40:29	 6100	 -1799	-1861	104	 34.10	 5	3 	0
2025-11-05 20:40:30	 6135	 -1818	-1878	96	 143.09	 -3	1 	0
2025-11-05 20:40:31	 6170	 -1968	-1749	96	 85.08	 -1	-2 	0
2025-11-05 20:40:32	 6205	 -1907	-1694	96	 92.11	 2	6 	0
2025-11-05 20:40:33	 6240	 -1876	-1647	96	 93.87	 0	0 	0
2025-11-05 20:40:34	 6275	 -1867	-1650	96	 85.08	 0	5 	0
2025-11-05 20:40:35	 6310	 -1844	-1393	96	 92.11	 0	8 	0
2025-11-05 20:40:36	 6345	 -1813	-1153	96	 86.84	 0	7 	0
2025-11-05 20:40:37	 6380	 -1795	-1010	96	 67.50	 2	5 	0
2025-11-05 20:40:38	 6415	 -1714	-764	96	 30.59	 3	5 	0
2025-11-05 20:40:39	 6450	 -1541	-721	96	 2.46	 7	0 	0
2025-11-05 20:40:40	 6485	 -1263	-673	88	 14.77	 7	2 	0
2025-11-05 20:40:41	 6520	 -1091	-653	88	 355.43	 -2	0 	0
